disruption_id,segment_id,cause,rainfall_72h_mm,avg_slope_deg,elevation_m,terrain,soil_type,surface_quality,lanes,importance,bridge_count,length_km,susceptibility_class,lsi_score,historic_density_per_km,landslide_volume_m3,runout_distance_m,material,alternate_route_available,month,duration_hours,duration_bucket
DSR-01131,SEG-0043,landslide,401.4,20.5,34,hilly,lateritic,poor,2,national,1,17.57,moderate,0.4617,0.9676,1045,36,debris,True,3,2.3,under_6h
DSR-01151,SEG-0013,landslide,239.0,37.1,1496,mountain,weathered_rock,poor,2,national,5,35.74,very_high,0.7998,6.2115,2659,57,rock,True,3,3.5,under_6h
DSR-01521,SEG-0012,landslide,296.6,23.6,775,mountain,weathered_rock,fair,2,national,3,30.75,high,0.5759,1.5285,1170,41,debris,True,3,1.0,under_6h
DSR-01423,SEG-0022,landslide,66.5,22.3,1252,mountain,weathered_rock,fair,2,national,3,19.5,high,0.5848,1.641,435,32,earth,True,3,1.0,under_6h
DSR-02142,SEG-0029,maintenance,4.4,21.4,1260,mountain,weathered_rock,good,2,national,3,44.14,moderate,0.5237,0.589,0,0,none,True,3,19.2,6_24h
DSR-01325,SEG-0047,landslide,499.9,27.7,1650,mountain,weathered_rock,fair,2,national,4,6.8,high,0.6569,10.2941,1029,23,debris,True,3,1.2,under_6h
DSR-01746,SEG-0044,accident_blockage,131.0,3.8,23,plain,alluvial,good,2,national,2,50.09,low,0.2667,0.0399,0,0,none,True,3,27.3,1_3days
DSR-01914,SEG-0010,bridge_damage,185.5,4.2,102,plain,alluvial,fair,4,national,1,60.63,low,0.3066,0.0165,0,0,none,True,3,644.6,over_3days
DSR-01411,SEG-0047,landslide,180.3,27.7,1650,mountain,weathered_rock,fair,2,national,4,6.8,high,0.6569,10.2941,1129,48,earth,True,4,1.0,under_6h
DSR-01175,SEG-0021,landslide,384.9,30.0,794,mountain,weathered_rock,fair,2,national,4,46.0,high,0.5592,0.7826,601,19,debris,True,4,1.0,under_6h
DSR-01334,SEG-0015,landslide,13.7,28.7,701,mountain,weathered_rock,fair,2,national,4,75.53,high,0.6753,1.4431,2671,30,rock,True,4,5.0,under_6h
DSR-01265,SEG-0070,landslide,362.5,17.5,123,hilly,lateritic,good,2,state,2,93.38,low,0.3544,0.1606,5324,36,earth,True,4,7.0,6_24h
DSR-01583,SEG-0030,landslide,367.7,33.9,642,mountain,weathered_rock,good,2,national,5,34.62,moderate,0.5294,0.751,101,11,debris,True,4,1.0,under_6h
DSR-01118,SEG-0028,landslide,100.0,34.8,1023,mountain,weathered_rock,good,2,national,7,46.71,high,0.5668,0.8349,449,28,rock,True,4,1.0,under_6h
DSR-01616,SEG-0031,landslide,136.8,26.1,850,mountain,weathered_rock,fair,2,state,7,59.58,moderate,0.516,0.621,77,15,rock,True,4,1.0,under_6h
DSR-01133,SEG-0054,landslide,240.0,32.8,1727,mountain,weathered_rock,fair,2,state,4,16.34,high,0.6827,2.9376,1720,38,debris,True,4,5.8,under_6h
DSR-01356,SEG-0041,landslide,23.2,16.2,52,hilly,lateritic,good,2,national,2,45.87,low,0.3125,0.3052,886,36,debris,True,4,1.0,under_6h
DSR-01424,SEG-0065,landslide,199.2,24.2,1060,mountain,weathered_rock,fair,1,state,3,49.23,high,0.6127,1.1781,468,26,rock,True,4,6.9,6_24h
DSR-01407,SEG-0028,landslide,272.7,34.8,1023,mountain,weathered_rock,good,2,national,7,46.71,high,0.5668,0.8349,6391,70,rock,True,4,18.5,6_24h
DSR-01241,SEG-0032,landslide,225.2,37.8,1224,mountain,weathered_rock,fair,2,state,6,50.5,high,0.6374,1.1089,51316,123,debris,True,4,176.2,over_3days
DSR-01475,SEG-0023,landslide,480.6,23.6,1061,mountain,weathered_rock,fair,2,national,0,27.48,moderate,0.546,1.0917,587,20,debris,True,4,1.0,under_6h
DSR-01231,SEG-0060,landslide,260.0,40.2,620,mountain,weathered_rock,fair,2,national,3,60.75,very_high,0.7497,1.1193,1321,35,earth,True,4,1.0,under_6h
DSR-02108,SEG-0070,protest_blockade,28.1,17.5,123,hilly,lateritic,good,2,state,2,93.38,low,0.3544,0.1606,0,0,none,True,4,29.8,1_3days
DSR-01872,SEG-0002,bridge_damage,370.7,4.4,53,plain,alluvial,good,4,national,3,47.71,low,0.2701,0.021,0,0,none,True,4,675.5,over_3days
DSR-01549,SEG-0057,landslide,536.1,21.7,259,hilly,lateritic,fair,2,national,0,52.2,moderate,0.4661,0.4789,3383,50,rock,True,4,2.3,under_6h
DSR-01507,SEG-0034,landslide,579.3,27.5,891,mountain,weathered_rock,poor,2,national,3,54.94,high,0.6405,1.0193,17231,147,debris,True,4,27.7,1_3days
DSR-01916,SEG-0046,fallen_tree,121.2,42.0,886,mountain,weathered_rock,fair,2,national,3,52.1,very_high,0.7002,1.2668,0,0,none,True,4,25.6,1_3days
DSR-02129,SEG-0014,flood,236.5,24.6,1438,mountain,weathered_rock,fair,2,national,5,33.95,high,0.671,3.7408,0,0,none,True,4,67.1,1_3days
DSR-01206,SEG-0049,landslide,431.4,22.3,1450,mountain,weathered_rock,fair,1,national,1,20.47,high,0.6253,2.1006,90,9,earth,True,4,1.0,under_6h
DSR-01502,SEG-0013,landslide,780.0,37.1,1496,mountain,weathered_rock,poor,2,national,5,35.74,very_high,0.7998,6.2115,183,11,debris,True,4,1.0,under_6h
DSR-01463,SEG-0015,landslide,401.3,28.7,701,mountain,weathered_rock,fair,2,national,4,75.53,high,0.6753,1.4431,34152,106,earth,True,4,25.8,1_3days
DSR-01326,SEG-0014,landslide,331.3,24.6,1438,mountain,weathered_rock,fair,2,national,5,33.95,high,0.671,3.7408,40108,85,debris,True,4,64.5,1_3days
DSR-01593,SEG-0059,landslide,71.3,35.4,1092,mountain,weathered_rock,fair,2,national,7,61.83,very_high,0.7049,1.3586,558,26,earth,True,4,1.0,under_6h
DSR-01352,SEG-0013,landslide,831.8,37.1,1496,mountain,weathered_rock,poor,2,national,5,35.74,very_high,0.7998,6.2115,2801,29,earth,True,4,4.0,under_6h
DSR-01745,SEG-0059,flood,385.6,35.4,1092,mountain,weathered_rock,fair,2,national,7,61.83,very_high,0.7049,1.3586,0,0,none,True,4,91.1,over_3days
DSR-01276,SEG-0021,landslide,522.4,30.0,794,mountain,weathered_rock,fair,2,national,4,46.0,high,0.5592,0.7826,1033,20,rock,True,5,2.3,under_6h
DSR-01373,SEG-0023,landslide,553.6,23.6,1061,mountain,weathered_rock,fair,2,national,0,27.48,moderate,0.546,1.0917,2391,59,debris,True,5,5.6,under_6h
DSR-01108,SEG-0066,landslide,294.6,40.9,1099,mountain,weathered_rock,fair,1,state,1,40.68,very_high,0.7302,2.1141,467,33,debris,True,5,2.8,under_6h
DSR-01246,SEG-0062,landslide,614.5,28.8,1247,mountain,weathered_rock,good,1,national,0,44.74,high,0.56,1.0729,1763,34,debris,True,5,6.4,6_24h
DSR-01275,SEG-0012,landslide,6.0,23.6,775,mountain,weathered_rock,fair,2,national,3,30.75,high,0.5759,1.5285,810,28,rock,True,5,1.0,under_6h
DSR-01354,SEG-0015,landslide,444.3,28.7,701,mountain,weathered_rock,fair,2,national,4,75.53,high,0.6753,1.4431,1792,40,rock,True,5,13.6,6_24h
DSR-01600,SEG-0013,landslide,840.1,37.1,1496,mountain,weathered_rock,poor,2,national,5,35.74,very_high,0.7998,6.2115,2458,21,rock,True,5,7.6,6_24h
DSR-01807,SEG-0010,flood,394.7,4.2,102,plain,alluvial,fair,4,national,1,60.63,low,0.3066,0.0165,0,0,none,True,5,33.1,1_3days
DSR-02174,SEG-0070,protest_blockade,86.4,17.5,123,hilly,lateritic,good,2,state,2,93.38,low,0.3544,0.1606,0,0,none,True,5,42.4,1_3days
DSR-01221,SEG-0067,landslide,135.0,17.3,231,hilly,lateritic,fair,1,state,2,38.22,moderate,0.4483,0.5233,6149,33,debris,True,5,30.3,1_3days
DSR-01740,SEG-0055,protest_blockade,144.2,37.5,1780,mountain,weathered_rock,fair,2,state,3,9.73,very_high,0.7143,6.5776,0,0,none,True,5,57.7,1_3days
DSR-01372,SEG-0035,landslide,171.3,24.0,1216,mountain,weathered_rock,poor,2,national,1,49.37,high,0.6147,1.1951,603,33,debris,True,5,1.7,under_6h
DSR-01582,SEG-0048,landslide,442.9,32.0,1650,mountain,weathered_rock,fair,2,national,0,15.63,high,0.6747,3.263,38845,169,rock,True,5,403.6,over_3days
DSR-01226,SEG-0036,landslide,439.8,38.8,1084,mountain,weathered_rock,good,2,national,0,48.29,high,0.5956,0.8905,6743,55,debris,True,5,10.9,6_24h
DSR-01538,SEG-0019,landslide,830.8,14.6,337,hilly,lateritic,good,2,national,0,41.98,moderate,0.4436,0.8814,2181,37,debris,True,5,5.3,under_6h
DSR-01433,SEG-0014,landslide,79.3,24.6,1438,mountain,weathered_rock,fair,2,national,5,33.95,high,0.671,3.7408,19638,133,debris,True,5,39.4,1_3days
DSR-01248,SEG-0021,landslide,308.9,30.0,794,mountain,weathered_rock,fair,2,national,4,46.0,high,0.5592,0.7826,57,7,debris,True,5,1.0,under_6h
DSR-01375,SEG-0013,landslide,668.8,37.1,1496,mountain,weathered_rock,poor,2,national,5,35.74,very_high,0.7998,6.2115,391,27,debris,True,5,1.1,under_6h
DSR-01251,SEG-0014,landslide,624.1,24.6,1438,mountain,weathered_rock,fair,2,national,5,33.95,high,0.671,3.7408,203,9,debris,True,5,1.0,under_6h
DSR-02157,SEG-0004,flood,484.2,3.7,55,plain,alluvial,good,4,national,0,44.45,low,0.2316,0.1125,0,0,none,True,5,44.0,1_3days
DSR-01136,SEG-0034,landslide,499.3,27.5,891,mountain,weathered_rock,poor,2,national,3,54.94,high,0.6405,1.0193,690,34,rock,True,5,2.3,under_6h
DSR-01184,SEG-0031,landslide,558.3,26.1,850,mountain,weathered_rock,fair,2,state,7,59.58,moderate,0.516,0.621,720,28,earth,True,5,1.5,under_6h
DSR-01401,SEG-0041,landslide,444.6,16.2,52,hilly,lateritic,good,2,national,2,45.87,low,0.3125,0.3052,1472,27,rock,True,5,7.7,6_24h
DSR-02024,SEG-0018,bridge_damage,118.7,10.2,139,hilly,lateritic,poor,2,national,6,83.56,moderate,0.3867,0.2513,0,0,none,True,5,888.6,over_3days
DSR-01454,SEG-0034,landslide,122.0,27.5,891,mountain,weathered_rock,poor,2,national,3,54.94,high,0.6405,1.0193,1051,26,rock,True,5,1.7,under_6h
DSR-01361,SEG-0050,landslide,269.4,33.3,1250,mountain,weathered_rock,poor,1,national,4,14.76,very_high,0.7245,5.6233,699,25,debris,True,5,2.2,under_6h
DSR-01506,SEG-0036,landslide,305.5,38.8,1084,mountain,weathered_rock,good,2,national,0,48.29,high,0.5956,0.8905,435,19,debris,True,5,1.2,under_6h
DSR-01172,SEG-0027,landslide,406.3,33.3,1348,mountain,weathered_rock,fair,2,national,3,31.75,high,0.6513,1.5118,781,30,earth,True,5,1.0,under_6h
DSR-01228,SEG-0050,landslide,122.7,33.3,1250,mountain,weathered_rock,poor,1,national,4,14.76,very_high,0.7245,5.6233,1418,37,debris,True,5,6.3,6_24h
DSR-01141,SEG-0059,landslide,521.4,35.4,1092,mountain,weathered_rock,fair,2,national,7,61.83,very_high,0.7049,1.3586,248,14,debris,True,5,1.0,under_6h
DSR-01888,SEG-0038,road_subsidence,381.9,1.8,16,plain,alluvial,good,2,national,3,66.77,very_low,0.2089,0.03,0,0,none,True,5,35.2,1_3days
DSR-01567,SEG-0050,landslide,402.0,33.3,1250,mountain,weathered_rock,poor,1,national,4,14.76,very_high,0.7245,5.6233,970,35,earth,True,5,1.0,under_6h
DSR-01494,SEG-0065,landslide,553.6,24.2,1060,mountain,weathered_rock,fair,1,state,3,49.23,high,0.6127,1.1781,3239,72,rock,True,5,28.0,1_3days
DSR-02245,SEG-0043,flood,213.4,20.5,34,hilly,lateritic,poor,2,national,1,17.57,moderate,0.4617,0.9676,0,0,none,True,5,125.5,over_3days
DSR-01219,SEG-0029,landslide,179.5,21.4,1260,mountain,weathered_rock,good,2,national,3,44.14,moderate,0.5237,0.589,4371,77,debris,True,5,12.2,6_24h
DSR-01543,SEG-0059,landslide,508.5,35.4,1092,mountain,weathered_rock,fair,2,national,7,61.83,very_high,0.7049,1.3586,2522,32,debris,True,5,5.0,under_6h
DSR-01967,SEG-0031,flood,657.0,26.1,850,mountain,weathered_rock,fair,2,state,7,59.58,moderate,0.516,0.621,0,0,none,True,5,309.7,over_3days
DSR-01552,SEG-0037,landslide,27.9,38.7,1405,mountain,weathered_rock,poor,2,state,3,68.38,high,0.691,0.9652,453,29,debris,True,5,1.1,under_6h
DSR-01113,SEG-0055,landslide,43.1,37.5,1780,mountain,weathered_rock,fair,2,state,3,9.73,very_high,0.7143,6.5776,8676,44,debris,True,5,39.5,1_3days
DSR-01811,SEG-0035,bridge_damage,246.7,24.0,1216,mountain,weathered_rock,poor,2,national,1,49.37,high,0.6147,1.1951,0,0,none,True,6,153.8,over_3days
DSR-02192,SEG-0039,bridge_damage,262.6,21.4,36,hilly,lateritic,fair,2,national,7,41.19,moderate,0.4111,0.4613,0,0,none,True,6,268.3,over_3days
DSR-01772,SEG-0009,fallen_tree,144.3,2.4,93,plain,alluvial,good,4,national,0,50.33,low,0.2614,0.0397,0,0,none,True,6,8.5,6_24h
DSR-01452,SEG-0060,landslide,580.0,40.2,620,mountain,weathered_rock,fair,2,national,3,60.75,very_high,0.7497,1.1193,1246,43,earth,True,6,1.5,under_6h
DSR-01336,SEG-0015,landslide,578.6,28.7,701,mountain,weathered_rock,fair,2,national,4,75.53,high,0.6753,1.4431,522,26,rock,True,6,1.2,under_6h
DSR-01597,SEG-0060,landslide,73.6,40.2,620,mountain,weathered_rock,fair,2,national,3,60.75,very_high,0.7497,1.1193,1251,38,earth,True,6,1.9,under_6h
DSR-01154,SEG-0058,landslide,15.5,27.3,1002,mountain,weathered_rock,fair,2,national,3,55.82,high,0.626,0.842,47701,214,debris,True,6,140.2,over_3days
DSR-01223,SEG-0059,landslide,249.1,35.4,1092,mountain,weathered_rock,fair,2,national,7,61.83,very_high,0.7049,1.3586,757,17,rock,True,6,3.5,under_6h
DSR-01459,SEG-0014,landslide,623.5,24.6,1438,mountain,weathered_rock,fair,2,national,5,33.95,high,0.671,3.7408,350,24,earth,True,6,1.0,under_6h
DSR-02105,SEG-0062,protest_blockade,108.0,28.8,1247,mountain,weathered_rock,good,1,national,0,44.74,high,0.56,1.0729,0,0,none,True,6,23.7,6_24h
DSR-01893,SEG-0053,road_subsidence,234.9,22.5,1675,mountain,weathered_rock,good,2,state,2,6.97,high,0.5856,6.8867,0,0,none,True,6,246.5,over_3days
DSR-01427,SEG-0031,landslide,538.8,26.1,850,mountain,weathered_rock,fair,2,state,7,59.58,moderate,0.516,0.621,17215,149,rock,True,6,192.7,over_3days
DSR-01445,SEG-0050,landslide,358.6,33.3,1250,mountain,weathered_rock,poor,1,national,4,14.76,very_high,0.7245,5.6233,31697,153,rock,True,6,270.8,over_3days
DSR-02022,SEG-0047,flood,462.4,27.7,1650,mountain,weathered_rock,fair,2,national,4,6.8,high,0.6569,10.2941,0,0,none,True,6,46.9,1_3days
DSR-01961,SEG-0001,road_subsidence,335.0,4.2,87,plain,alluvial,good,4,national,1,216.84,low,0.2231,0.0,0,0,none,True,6,67.0,1_3days
DSR-01366,SEG-0022,landslide,321.3,22.3,1252,mountain,weathered_rock,fair,2,national,3,19.5,high,0.5848,1.641,473,29,debris,True,6,1.0,under_6h
DSR-01579,SEG-0048,landslide,157.8,32.0,1650,mountain,weathered_rock,fair,2,national,0,15.63,high,0.6747,3.263,2055,55,debris,True,6,9.8,6_24h
DSR-01713,SEG-0018,bridge_damage,368.5,10.2,139,hilly,lateritic,poor,2,national,6,83.56,moderate,0.3867,0.2513,0,0,none,True,6,799.2,over_3days
DSR-01116,SEG-0035,landslide,445.7,24.0,1216,mountain,weathered_rock,poor,2,national,1,49.37,high,0.6147,1.1951,577,36,rock,True,6,2.1,under_6h
DSR-01569,SEG-0060,landslide,266.6,40.2,620,mountain,weathered_rock,fair,2,national,3,60.75,very_high,0.7497,1.1193,76,7,earth,True,6,1.0,under_6h
DSR-01293,SEG-0015,landslide,0.1,28.7,701,mountain,weathered_rock,fair,2,national,4,75.53,high,0.6753,1.4431,1629,27,rock,True,6,6.4,6_24h
DSR-01594,SEG-0062,landslide,437.8,28.8,1247,mountain,weathered_rock,good,1,national,0,44.74,high,0.56,1.0729,250,10,earth,True,6,1.0,under_6h
DSR-01125,SEG-0063,landslide,470.6,25.7,2415,mountain,weathered_rock,good,1,national,0,35.45,high,0.6573,1.7489,9455,69,debris,True,6,15.7,6_24h
DSR-02023,SEG-0056,protest_blockade,121.6,13.0,259,hilly,lateritic,fair,2,national,2,94.3,low,0.3544,0.1273,0,0,none,True,6,20.6,6_24h
DSR-01120,SEG-0066,landslide,97.1,40.9,1099,mountain,weathered_rock,fair,1,state,1,40.68,very_high,0.7302,2.1141,1912,42,rock,True,6,12.5,6_24h
DSR-01345,SEG-0015,landslide,302.7,28.7,701,mountain,weathered_rock,fair,2,national,4,75.53,high,0.6753,1.4431,734,19,debris,True,6,1.4,under_6h
DSR-01676,SEG-0035,fallen_tree,69.8,24.0,1216,mountain,weathered_rock,poor,2,national,1,49.37,high,0.6147,1.1951,0,0,none,True,6,9.7,6_24h
DSR-01541,SEG-0015,landslide,36.2,28.7,701,mountain,weathered_rock,fair,2,national,4,75.53,high,0.6753,1.4431,353,25,rock,True,6,1.5,under_6h
DSR-01417,SEG-0046,landslide,346.3,42.0,886,mountain,weathered_rock,fair,2,national,3,52.1,very_high,0.7002,1.2668,3516,39,debris,True,6,7.5,6_24h
DSR-01915,SEG-0064,protest_blockade,53.0,27.6,2731,mountain,weathered_rock,poor,1,national,1,66.29,very_high,0.7556,1.8706,0,0,none,True,6,5.7,under_6h
DSR-01188,SEG-0046,landslide,164.4,42.0,886,mountain,weathered_rock,fair,2,national,3,52.1,very_high,0.7002,1.2668,12494,57,rock,True,6,42.6,1_3days
DSR-01702,SEG-0044,fallen_tree,22.7,3.8,23,plain,alluvial,good,2,national,2,50.09,low,0.2667,0.0399,0,0,none,True,6,6.5,6_24h
DSR-01163,SEG-0033,landslide,393.9,14.5,337,hilly,lateritic,good,2,national,1,68.93,low,0.3399,0.1596,50,9,earth,True,6,1.0,under_6h
DSR-01112,SEG-0071,landslide,541.0,17.3,165,hilly,lateritic,fair,2,state,3,30.67,moderate,0.4198,0.5217,532,18,earth,True,6,1.0,under_6h
DSR-02048,SEG-0051,flood,443.2,40.0,1250,mountain,weathered_rock,good,1,national,4,14.39,very_high,0.7423,3.0577,0,0,none,True,6,95.0,over_3days
DSR-02061,SEG-0053,fallen_tree,134.5,22.5,1675,mountain,weathered_rock,good,2,state,2,6.97,high,0.5856,6.8867,0,0,none,True,6,39.6,1_3days
DSR-01553,SEG-0026,landslide,489.6,31.7,1319,mountain,weathered_rock,fair,2,national,2,35.84,high,0.6286,1.3672,11434,122,debris,True,6,10.1,6_24h
DSR-01368,SEG-0046,landslide,276.3,42.0,886,mountain,weathered_rock,fair,2,national,3,52.1,very_high,0.7002,1.2668,117,16,debris,True,6,1.0,under_6h
DSR-01350,SEG-0031,landslide,85.7,26.1,850,mountain,weathered_rock,fair,2,state,7,59.58,moderate,0.516,0.621,4613,29,earth,True,6,17.9,6_24h
DSR-01284,SEG-0029,landslide,292.1,21.4,1260,mountain,weathered_rock,good,2,national,3,44.14,moderate,0.5237,0.589,104,14,rock,True,6,1.0,under_6h
DSR-01291,SEG-0013,landslide,5.1,37.1,1496,mountain,weathered_rock,poor,2,national,5,35.74,very_high,0.7998,6.2115,2834,63,rock,True,6,6.9,6_24h
DSR-01191,SEG-0022,landslide,188.9,22.3,1252,mountain,weathered_rock,fair,2,national,3,19.5,high,0.5848,1.641,719,40,debris,True,6,1.1,under_6h
DSR-01243,SEG-0015,landslide,320.1,28.7,701,mountain,weathered_rock,fair,2,national,4,75.53,high,0.6753,1.4431,2446,26,rock,True,6,5.6,under_6h
DSR-01863,SEG-0022,protest_blockade,199.1,22.3,1252,mountain,weathered_rock,fair,2,national,3,19.5,high,0.5848,1.641,0,0,none,True,6,7.1,6_24h
DSR-01197,SEG-0061,landslide,434.0,24.2,386,mountain,weathered_rock,fair,2,national,4,53.47,high,0.5826,1.1969,9082,87,rock,True,6,32.3,1_3days
DSR-02159,SEG-0013,accident_blockage,165.7,37.1,1496,mountain,weathered_rock,poor,2,national,5,35.74,very_high,0.7998,6.2115,0,0,none,True,6,13.2,6_24h
DSR-01614,SEG-0058,landslide,423.0,27.3,1002,mountain,weathered_rock,fair,2,national,3,55.82,high,0.626,0.842,526,23,rock,True,6,5.8,under_6h
DSR-01492,SEG-0034,landslide,532.2,27.5,891,mountain,weathered_rock,poor,2,national,3,54.94,high,0.6405,1.0193,398,14,rock,True,6,2.1,under_6h
DSR-01517,SEG-0051,landslide,262.0,40.0,1250,mountain,weathered_rock,good,1,national,4,14.39,very_high,0.7423,3.0577,1105,42,debris,True,6,2.3,under_6h
DSR-01399,SEG-0050,landslide,195.8,33.3,1250,mountain,weathered_rock,poor,1,national,4,14.76,very_high,0.7245,5.6233,16271,120,debris,True,6,68.1,1_3days
DSR-01122,SEG-0062,landslide,401.1,28.8,1247,mountain,weathered_rock,good,1,national,0,44.74,high,0.56,1.0729,6443,31,debris,True,6,10.3,6_24h
DSR-01180,SEG-0046,landslide,250.3,42.0,886,mountain,weathered_rock,fair,2,national,3,52.1,very_high,0.7002,1.2668,312,23,debris,True,6,1.0,under_6h
DSR-01554,SEG-0025,landslide,537.4,39.3,1378,mountain,weathered_rock,good,2,national,7,49.09,high,0.6173,1.1204,1897,61,debris,True,6,3.9,under_6h
DSR-01363,SEG-0048,landslide,308.9,32.0,1650,mountain,weathered_rock,fair,2,national,0,15.63,high,0.6747,3.263,1250,48,debris,True,6,1.5,under_6h
DSR-01509,SEG-0070,landslide,126.2,17.5,123,hilly,lateritic,good,2,state,2,93.38,low,0.3544,0.1606,1315,32,rock,True,6,8.2,6_24h
DSR-01135,SEG-0015,landslide,625.8,28.7,701,mountain,weathered_rock,fair,2,national,4,75.53,high,0.6753,1.4431,8390,50,rock,True,6,18.8,6_24h
DSR-01286,SEG-0013,landslide,673.9,37.1,1496,mountain,weathered_rock,poor,2,national,5,35.74,very_high,0.7998,6.2115,6551,45,rock,True,6,34.4,1_3days
DSR-01397,SEG-0035,landslide,116.9,24.0,1216,mountain,weathered_rock,poor,2,national,1,49.37,high,0.6147,1.1951,83653,140,rock,True,6,304.2,over_3days
DSR-01137,SEG-0005,landslide,393.2,2.7,57,plain,alluvial,good,4,national,2,97.15,low,0.2605,0.0206,344,23,earth,True,6,1.0,under_6h
DSR-01484,SEG-0051,landslide,222.9,40.0,1250,mountain,weathered_rock,good,1,national,4,14.39,very_high,0.7423,3.0577,2388,36,earth,True,6,7.5,6_24h
DSR-01641,SEG-0034,protest_blockade,105.6,27.5,891,mountain,weathered_rock,poor,2,national,3,54.94,high,0.6405,1.0193,0,0,none,True,6,15.8,6_24h
DSR-01956,SEG-0065,flood,190.5,24.2,1060,mountain,weathered_rock,fair,1,state,3,49.23,high,0.6127,1.1781,0,0,none,True,6,305.8,over_3days
DSR-01762,SEG-0009,road_subsidence,67.3,2.4,93,plain,alluvial,good,4,national,0,50.33,low,0.2614,0.0397,0,0,none,True,6,93.0,over_3days
DSR-01891,SEG-0053,road_subsidence,157.5,22.5,1675,mountain,weathered_rock,good,2,state,2,6.97,high,0.5856,6.8867,0,0,none,True,6,127.0,over_3days
DSR-01483,SEG-0051,landslide,551.9,40.0,1250,mountain,weathered_rock,good,1,national,4,14.39,very_high,0.7423,3.0577,692,19,rock,True,6,10.0,6_24h
DSR-01510,SEG-0046,landslide,584.4,42.0,886,mountain,weathered_rock,fair,2,national,3,52.1,very_high,0.7002,1.2668,3226,72,debris,True,6,4.0,under_6h
DSR-01210,SEG-0013,landslide,33.3,37.1,1496,mountain,weathered_rock,poor,2,national,5,35.74,very_high,0.7998,6.2115,2171,65,rock,True,6,7.7,6_24h
DSR-01455,SEG-0047,landslide,525.6,27.7,1650,mountain,weathered_rock,fair,2,national,4,6.8,high,0.6569,10.2941,1628,44,rock,True,6,5.6,under_6h
DSR-01478,SEG-0062,landslide,405.6,28.8,1247,mountain,weathered_rock,good,1,national,0,44.74,high,0.56,1.0729,3997,72,rock,True,6,21.9,6_24h
DSR-01234,SEG-0047,landslide,200.7,27.7,1650,mountain,weathered_rock,fair,2,national,4,6.8,high,0.6569,10.2941,526,20,earth,True,6,1.2,under_6h
DSR-01760,SEG-0041,road_subsidence,238.8,16.2,52,hilly,lateritic,good,2,national,2,45.87,low,0.3125,0.3052,0,0,none,True,6,80.3,over_3days
DSR-01497,SEG-0066,landslide,434.3,40.9,1099,mountain,weathered_rock,fair,1,state,1,40.68,very_high,0.7302,2.1141,791,25,rock,True,6,9.0,6_24h
DSR-01873,SEG-0053,flood,279.6,22.5,1675,mountain,weathered_rock,good,2,state,2,6.97,high,0.5856,6.8867,0,0,none,True,6,398.8,over_3days
DSR-01534,SEG-0021,landslide,521.1,30.0,794,mountain,weathered_rock,fair,2,national,4,46.0,high,0.5592,0.7826,2387,40,debris,True,6,2.2,under_6h
DSR-01395,SEG-0050,landslide,110.3,33.3,1250,mountain,weathered_rock,poor,1,national,4,14.76,very_high,0.7245,5.6233,27265,172,earth,True,6,34.7,1_3days
DSR-01929,SEG-0018,flood,593.8,10.2,139,hilly,lateritic,poor,2,national,6,83.56,moderate,0.3867,0.2513,0,0,none,True,6,128.8,over_3days
DSR-01687,SEG-0031,fallen_tree,82.4,26.1,850,mountain,weathered_rock,fair,2,state,7,59.58,moderate,0.516,0.621,0,0,none,True,6,26.9,1_3days
DSR-01545,SEG-0004,landslide,592.8,3.7,55,plain,alluvial,good,4,national,0,44.45,low,0.2316,0.1125,1409,20,earth,True,7,1.0,under_6h
