landslide_id,event_date,fiscal_period,state_code,district_id,district_name,segment_id,highway_code,latitude,longitude,landslide_type,trigger,material,lithology,land_use,volume_m3,runout_distance_m,slope_angle_deg,elevation_m,rainfall_72h_mm,fatalities,injuries,houses_damaged,road_blocked,blockage_duration_hours,severity,source
LS-02400,2023-06-22,2023-24,AR,D-AR-06,West Siang,SEG-0060,NH-13,28.08967,94.58995,translational_slide,rainfall,rock,gneiss,jhum_cultivation,805,24,37.1,620,547.8,0,0,4,True,2.8,minor,SDMA
LS-02401,2023-07-28,2023-24,AR,D-AR-03,West Kameng,SEG-0064,NH-13-W,27.33487,92.29362,rockfall,rainfall,rock,schist,agriculture,5908,67,29.4,2731,613.6,0,0,1,False,0.0,moderate,SDMA
LS-02402,2023-05-25,2023-24,SK,D-SK-02,Mangan,SEG-0050,NH-310,27.55529,88.58637,rockfall,anthropogenic_cut,rock,phyllite,barren,521,28,35.8,1250,120.2,0,0,6,False,0.0,minor,PWD-field
LS-02403,2023-06-04,2023-24,ML,D-ML-01,East Khasi Hills,SEG-0014,NH-6,25.50557,92.0765,earth_flow,rainfall,earth,quartzite,agriculture,23285,110,23.2,1438,269.7,0,0,4,True,29.0,moderate,SDMA
LS-02404,2023-03-03,2023-24,SK,D-SK-01,Gangtok,SEG-0052,NH-510,27.17003,88.38402,mudslide,rainfall,earth,gneiss,forest,1149,43,40.9,1662,490.4,0,0,3,True,2.2,minor,SDMA
LS-02405,2024-09-24,2023-24,NL,D-NL-01,Kohima,SEG-0025,NH-29,25.88901,94.18271,translational_slide,rainfall,rock,schist,barren,88,8,47.2,1378,513.0,0,0,5,False,0.0,minor,GSI-NLSM
LS-02406,2023-06-19,2023-24,MZ,D-MZ-01,Aizawl,SEG-0035,NH-306,23.38202,92.8241,rotational_slide,toe_erosion,earth,schist,jhum_cultivation,16292,130,36.2,1216,62.2,0,0,2,True,12.5,moderate,GSI-NLSM
LS-02407,2023-06-13,2023-24,SK,D-SK-02,Mangan,SEG-0050,NH-310,27.51579,88.55037,debris_flow,rainfall,debris,schist,barren,391,30,46.1,1250,355.1,0,0,0,True,1.0,minor,GSI-NLSM
LS-02408,2024-07-03,2023-24,SK,D-SK-02,Mangan,SEG-0051,NH-310,27.61569,88.64473,translational_slide,anthropogenic_cut,rock,phyllite,jhum_cultivation,16194,98,42.7,1250,74.1,0,0,3,True,88.1,major,PWD-field
LS-02409,2024-06-18,2023-24,AR,D-AR-01,Papum Pare,SEG-0057,NH-15,27.16241,93.89509,debris_flow,rainfall,debris,siltstone,forest,3173,26,29.2,259,263.1,0,0,1,False,0.0,moderate,GSI-NLSM
LS-02410,2023-08-21,2023-24,NL,D-NL-01,Kohima,SEG-0025,NH-29,25.79008,94.15395,rotational_slide,rainfall,earth,phyllite,agriculture,416,29,45.7,1378,350.0,0,0,5,True,1.0,minor,NDMA
LS-02411,2023-05-13,2023-24,ML,D-ML-01,East Khasi Hills,SEG-0014,NH-6,25.53516,91.98332,debris_flow,rainfall,debris,gneiss,jhum_cultivation,12393,64,29.6,1438,301.3,0,0,4,True,20.4,moderate,NDMA
LS-02412,2023-10-28,2023-24,SK,D-SK-01,Gangtok,SEG-0048,NH-10,27.31229,88.59147,debris_flow,rainfall,debris,quartzite,barren,594,31,35.3,1650,218.9,0,0,3,False,0.0,minor,PWD-field
LS-02413,2023-05-16,2023-24,MZ,D-MZ-01,Aizawl,SEG-0037,NH-302,23.54425,93.17647,mudslide,rainfall,earth,sandstone_shale,barren,77,5,36.7,1405,320.1,0,0,2,True,1.0,minor,NDMA
LS-02414,2023-07-26,2023-24,NL,D-NL-01,Kohima,SEG-0025,NH-29,25.96385,94.21991,rockfall,toe_erosion,rock,gneiss,agriculture,2643,62,54.4,1378,57.2,0,0,0,True,8.8,moderate,GSI-NLSM
LS-02415,2024-03-15,2023-24,ML,D-ML-01,East Khasi Hills,SEG-0014,NH-6,25.52473,92.02269,debris_flow,anthropogenic_cut,debris,gneiss,forest,3173,32,21.4,1438,133.0,0,0,2,False,0.0,moderate,NDMA
LS-02416,2024-11-17,2023-24,AR,D-AR-03,West Kameng,SEG-0064,NH-13-W,27.31373,92.34156,translational_slide,rainfall,rock,phyllite,jhum_cultivation,405,24,29.0,2731,239.1,0,0,0,True,1.5,minor,PWD-field
LS-02417,2024-06-27,2023-24,SK,D-SK-02,Mangan,SEG-0050,NH-310,27.53317,88.54937,mudslide,anthropogenic_cut,earth,gneiss,settlement,27265,172,48.2,1250,110.3,0,1,15,True,34.7,major,GSI-NLSM
LS-02418,2023-07-10,2023-24,AS,D-AS-10,Bongaigaon,SEG-0018,NH-27-SPUR,25.70312,90.31825,translational_slide,rainfall,rock,laterite,agriculture,11692,117,9.8,139,172.1,0,0,3,True,39.3,moderate,GSI-NLSM
LS-02419,2024-06-22,2023-24,MZ,D-MZ-01,Aizawl,SEG-0035,NH-306,23.59133,92.75979,rockfall,toe_erosion,rock,phyllite,settlement,83653,140,31.0,1216,116.9,0,3,3,True,304.2,major,GSI-NLSM
LS-02420,2024-05-27,2023-24,MN,D-MN-05,Senapati,SEG-0023,NH-2,25.44619,94.10377,mudslide,rainfall,earth,sandstone_shale,forest,159,15,25.3,1061,195.5,0,0,0,False,0.0,minor,SDMA
LS-02421,2024-08-08,2023-24,SK,D-SK-02,Mangan,SEG-0050,NH-310,27.55256,88.57601,debris_flow,rainfall,debris,sandstone_shale,agriculture,400,30,36.3,1250,296.9,0,0,4,False,0.0,minor,PWD-field
LS-02422,2024-08-15,2023-24,ML,D-ML-01,East Khasi Hills,SEG-0014,NH-6,25.46939,92.13998,rotational_slide,rainfall,earth,quartzite,forest,36,5,22.2,1438,191.0,0,0,1,False,0.0,minor,GSI-NLSM
LS-02423,2024-07-03,2023-24,MN,D-MN-05,Senapati,SEG-0024,NH-2,24.92346,93.94916,translational_slide,anthropogenic_cut,rock,schist,agriculture,818,29,20.1,923,30.1,0,0,1,False,0.0,minor,SDMA
LS-02424,2023-06-16,2023-24,AS,D-AS-07,Dima Hasao,SEG-0069,NH-27-DH,25.09056,92.96861,rockfall,rainfall,rock,schist,agriculture,30357,151,21.0,352,268.4,0,0,19,True,306.3,major,NDMA
LS-02425,2023-06-09,2023-24,SK,D-SK-01,Gangtok,SEG-0049,NH-310,27.36205,88.59574,translational_slide,rainfall,rock,schist,barren,3233,39,29.2,1450,318.3,0,0,5,False,0.0,moderate,GSI-NLSM
LS-02426,2023-07-14,2023-24,AR,D-AR-03,West Kameng,SEG-0064,NH-13-W,27.36162,92.2563,debris_flow,rainfall,debris,sandstone_shale,settlement,71,6,36.2,2731,524.6,0,0,5,False,0.0,minor,GSI-NLSM
LS-02427,2023-05-06,2023-24,ML,D-ML-01,East Khasi Hills,SEG-0014,NH-6,25.48678,92.12637,debris_flow,rainfall,debris,gneiss,barren,5374,63,40.5,1438,550.0,3,9,1,False,0.0,major,GSI-NLSM
LS-02428,2024-06-18,2023-24,SK,D-SK-02,Mangan,SEG-0050,NH-310,27.55661,88.57389,debris_flow,rainfall,debris,sandstone_shale,jhum_cultivation,16271,120,30.3,1250,195.8,0,0,1,True,68.1,moderate,SDMA
LS-02429,2023-07-20,2023-24,NL,D-NL-03,Mokokchung,SEG-0027,NH-29,26.298,94.6174,rockfall,seismic,rock,phyllite,road_cut,33752,133,43.3,1348,31.4,0,1,17,True,152.8,major,GSI-NLSM
LS-02430,2024-05-17,2023-24,TR,D-TR-03,Dhalai,SEG-0041,NH-8,24.03226,91.88696,translational_slide,rainfall,rock,sandstone_shale,settlement,1472,27,31.5,52,444.6,0,0,1,True,7.7,moderate,GSI-NLSM
LS-02431,2024-07-23,2023-24,MZ,D-MZ-01,Aizawl,SEG-0037,NH-302,23.70643,92.76786,rockfall,rainfall,rock,schist,settlement,407,27,53.3,1405,338.9,0,0,1,False,0.0,minor,GSI-NLSM
LS-02432,2024-08-12,2023-24,AR,D-AR-01,Papum Pare,SEG-0058,NH-13,27.41739,93.76745,translational_slide,rainfall,rock,sandstone_shale,barren,3518,80,27.3,1002,390.8,0,0,6,True,13.0,moderate,PWD-field
LS-02433,2023-03-06,2023-24,ML,D-ML-04,East Garo Hills,SEG-0020,NH-27-SPUR,25.28388,90.62341,debris_flow,rainfall,debris,laterite,jhum_cultivation,153,19,11.7,450,388.9,0,0,4,True,1.0,minor,NDMA
LS-02434,2024-02-09,2023-24,AR,D-AR-06,West Siang,SEG-0061,NH-13,28.09263,95.17755,debris_flow,rainfall,debris,sandstone_shale,agriculture,255,12,32.6,386,189.5,0,0,2,False,0.0,minor,SDMA
LS-02435,2023-05-28,2023-24,SK,D-SK-03,Namchi,SEG-0054,NH-510,27.23225,88.30337,rockfall,anthropogenic_cut,rock,gneiss,road_cut,1198,44,33.2,1727,35.7,9,0,2,True,4.8,catastrophic,SDMA
LS-02436,2023-05-27,2023-24,SK,D-SK-02,Mangan,SEG-0051,NH-310,27.6425,88.68735,rockfall,rainfall,rock,sandstone_shale,settlement,324,18,41.2,1250,480.6,0,0,5,False,0.0,minor,GSI-NLSM
LS-02437,2024-08-06,2023-24,MN,D-MN-04,Tamenglong,SEG-0029,NH-37,24.86131,93.24991,debris_flow,rainfall,debris,quartzite,forest,854,21,24.2,1260,578.9,1,0,1,True,1.3,major,GSI-NLSM
LS-02438,2023-07-20,2023-24,NL,D-NL-04,Wokha,SEG-0026,NH-29,26.24422,94.42746,debris_flow,rainfall,debris,sandstone_shale,road_cut,11551,67,44.3,1319,597.5,0,0,3,True,15.9,moderate,GSI-NLSM
LS-02439,2024-04-14,2023-24,MN,D-MN-01,Imphal West,SEG-0028,NH-37,24.84561,93.87331,rockfall,rainfall,rock,gneiss,barren,6391,70,41.8,1023,272.7,0,0,0,True,18.5,moderate,NDMA
LS-02440,2023-07-03,2023-24,AR,D-AR-06,West Siang,SEG-0060,NH-13,28.10142,94.60601,rockfall,toe_erosion,rock,quartzite,barren,3887,34,52.3,620,128.5,0,0,6,True,26.7,moderate,GSI-NLSM
LS-02441,2024-07-10,2023-24,AR,D-AR-06,West Siang,SEG-0061,NH-13,28.16291,94.85226,debris_flow,rainfall,debris,phyllite,barren,16969,72,35.2,386,175.5,0,0,1,True,34.5,moderate,NDMA
LS-02442,2023-06-14,2023-24,TR,D-TR-02,North Tripura,SEG-0043,NH-8,24.39453,92.2352,rockfall,anthropogenic_cut,rock,phyllite,agriculture,1208,23,16.6,34,41.1,0,0,5,False,0.0,minor,GSI-NLSM
LS-02443,2023-08-25,2023-24,SK,D-SK-01,Gangtok,SEG-0052,NH-510,27.2878,88.54023,debris_flow,rainfall,debris,schist,forest,7138,55,50.2,1662,574.8,0,0,0,True,23.0,moderate,PWD-field
LS-02444,2024-04-01,2023-24,SK,D-SK-01,Gangtok,SEG-0047,NH-10,27.20969,88.5049,mudslide,rainfall,earth,gneiss,jhum_cultivation,1129,48,30.5,1650,180.3,0,0,6,True,1.0,minor,NDMA
LS-02445,2024-02-23,2023-24,MN,D-MN-05,Senapati,SEG-0023,NH-2,25.44137,94.09176,debris_flow,anthropogenic_cut,debris,sandstone_shale,road_cut,848,42,19.8,1061,42.9,0,0,3,False,0.0,minor,GSI-NLSM
LS-02446,2023-06-19,2023-24,SK,D-SK-03,Namchi,SEG-0054,NH-510,27.23475,88.30457,rotational_slide,rainfall,earth,phyllite,road_cut,2117,35,39.6,1727,450.9,0,0,6,True,5.3,moderate,GSI-NLSM
LS-02447,2024-10-03,2023-24,MZ,D-MZ-04,Kolasib,SEG-0034,NH-306,23.90922,92.70154,translational_slide,rainfall,rock,phyllite,road_cut,18548,62,38.6,891,250.7,0,0,5,False,0.0,moderate,NDMA
LS-02448,2023-07-25,2023-24,AR,D-AR-07,Lohit,SEG-0067,NH-315,27.74887,95.97375,debris_flow,rainfall,debris,laterite,forest,97477,261,19.2,231,231.6,0,1,38,True,818.2,major,GSI-NLSM
LS-02449,2023-09-27,2023-24,MN,D-MN-02,Churachandpur,SEG-0031,NH-2-S,24.69273,93.87182,translational_slide,toe_erosion,rock,phyllite,forest,60941,217,27.9,850,111.2,0,1,34,True,657.6,major,SDMA
LS-02450,2023-06-12,2023-24,ML,D-ML-01,East Khasi Hills,SEG-0014,NH-6,25.55343,91.95574,rockfall,rainfall,rock,schist,road_cut,553,29,31.7,1438,254.7,0,0,6,True,4.9,minor,SDMA
LS-02451,2023-09-03,2023-24,TR,D-TR-03,Dhalai,SEG-0040,NH-8,24.00815,91.73395,debris_flow,rainfall,debris,phyllite,forest,505,35,16.3,60,300.5,0,0,4,False,0.0,minor,GSI-NLSM
LS-02452,2023-10-17,2023-24,MZ,D-MZ-04,Kolasib,SEG-0034,NH-306,23.79828,92.70538,debris_flow,rainfall,debris,quartzite,settlement,577,19,25.6,891,203.8,0,0,5,False,0.0,minor,NDMA
LS-02453,2024-09-13,2023-24,MZ,D-MZ-01,Aizawl,SEG-0035,NH-306,23.62927,92.74874,mudslide,rainfall,earth,schist,jhum_cultivation,620,26,37.4,1216,435.3,0,0,3,True,1.0,minor,GSI-NLSM
LS-02454,2024-10-07,2023-24,AR,D-AR-03,West Kameng,SEG-0064,NH-13-W,27.39055,92.20309,debris_flow,anthropogenic_cut,debris,sandstone_shale,agriculture,14217,75,26.4,2731,90.5,0,0,1,False,0.0,moderate,GSI-NLSM
LS-02455,2024-09-23,2023-24,MN,D-MN-05,Senapati,SEG-0023,NH-2,25.32109,94.03891,translational_slide,rainfall,rock,schist,barren,4922,34,36.0,1061,305.2,0,0,3,False,0.0,moderate,NDMA
LS-02456,2023-04-07,2023-24,SK,D-SK-02,Mangan,SEG-0050,NH-310,27.51628,88.53416,debris_flow,rainfall,debris,sandstone_shale,jhum_cultivation,3396,61,45.5,1250,224.7,0,0,5,False,0.0,moderate,SDMA
LS-02457,2024-08-02,2023-24,SK,D-SK-04,Gyalshing,SEG-0055,NH-510,27.3035,88.2576,rockfall,rainfall,rock,gneiss,settlement,629,14,34.0,1780,371.8,0,0,6,False,0.0,minor,NDMA
LS-02458,2024-06-10,2023-24,WB,D-WB-01,Siliguri,SEG-0046,NH-10,26.92164,88.4549,debris_flow,rainfall,debris,gneiss,road_cut,3516,39,45.0,886,346.3,0,0,2,True,7.5,moderate,PWD-field
LS-02459,2023-04-19,2023-24,NL,D-NL-01,Kohima,SEG-0025,NH-29,25.83901,94.16336,rockfall,rainfall,rock,gneiss,barren,2873,44,41.2,1378,547.2,0,0,6,True,8.5,moderate,GSI-NLSM
LS-02460,2024-02-12,2023-24,SK,D-SK-02,Mangan,SEG-0051,NH-310,27.65443,88.71628,debris_flow,rainfall,debris,gneiss,agriculture,5186,83,46.0,1250,410.7,0,0,3,True,9.4,moderate,NDMA
LS-02461,2024-08-16,2023-24,SK,D-SK-02,Mangan,SEG-0051,NH-310,27.6753,88.72856,translational_slide,rainfall,rock,gneiss,jhum_cultivation,2444,65,39.7,1250,521.6,0,0,6,False,0.0,moderate,PWD-field
LS-02462,2023-09-01,2023-24,AS,D-AS-07,Dima Hasao,SEG-0069,NH-27-DH,24.92558,92.83748,translational_slide,anthropogenic_cut,rock,phyllite,barren,4353,51,29.1,352,109.1,0,0,1,True,46.9,moderate,PWD-field
LS-02463,2024-07-17,2023-24,AR,D-AR-06,West Siang,SEG-0061,NH-13,28.1184,95.02891,rockfall,seismic,rock,quartzite,agriculture,405,29,39.2,386,138.9,0,0,1,False,0.0,minor,NDMA
LS-02464,2024-08-06,2023-24,AS,D-AS-10,Bongaigaon,SEG-0018,NH-27-SPUR,26.03385,90.52979,debris_flow,rainfall,debris,phyllite,barren,83,7,18.1,139,153.9,0,0,5,True,1.0,minor,GSI-NLSM
LS-02465,2023-08-19,2023-24,AR,D-AR-07,Lohit,SEG-0067,NH-315,27.74142,95.97918,earth_flow,rainfall,earth,sandstone_shale,settlement,2947,54,24.6,231,593.8,0,0,2,True,17.5,moderate,SDMA
LS-02466,2024-03-18,2023-24,NL,D-NL-01,Kohima,SEG-0022,NH-2,25.62448,94.10409,rotational_slide,anthropogenic_cut,earth,phyllite,agriculture,435,32,27.5,1252,66.5,0,0,4,True,1.0,minor,GSI-NLSM
LS-02467,2024-04-14,2023-24,AR,D-AR-05,East Siang,SEG-0065,NH-315,28.08239,95.5137,rockfall,rainfall,rock,gneiss,agriculture,468,26,25.9,1060,199.2,0,0,0,True,6.9,moderate,NDMA
LS-02468,2024-07-13,2023-24,AR,D-AR-04,Lower Subansiri,SEG-0059,NH-13,27.81641,94.0714,translational_slide,rainfall,rock,quartzite,agriculture,17253,116,41.0,1092,388.1,0,0,4,False,0.0,moderate,GSI-NLSM
LS-02469,2023-05-07,2023-24,SK,D-SK-01,Gangtok,SEG-0047,NH-10,27.22154,88.51893,translational_slide,rainfall,rock,sandstone_shale,jhum_cultivation,6845,53,31.2,1650,333.7,0,0,1,True,36.5,moderate,NDMA
LS-02470,2023-07-11,2023-24,SK,D-SK-02,Mangan,SEG-0051,NH-310,27.67972,88.7371,rockfall,rainfall,rock,gneiss,forest,1911,38,48.5,1250,536.2,0,0,2,True,5.4,minor,PWD-field
LS-02471,2023-09-25,2023-24,ML,D-ML-01,East Khasi Hills,SEG-0013,NH-6,25.68798,91.88992,debris_flow,rainfall,debris,gneiss,barren,20608,79,44.9,1496,573.3,0,0,5,False,0.0,moderate,PWD-field
LS-02472,2024-06-05,2023-24,MN,D-MN-02,Churachandpur,SEG-0031,NH-2-S,24.59563,93.83054,rockfall,rainfall,rock,sandstone_shale,jhum_cultivation,17215,149,33.8,850,538.8,0,0,3,True,192.7,major,PWD-field
LS-02473,2024-07-26,2023-24,AR,D-AR-01,Papum Pare,SEG-0058,NH-13,27.3323,93.72125,debris_flow,rainfall,debris,quartzite,road_cut,3154,65,24.4,1002,234.3,0,0,5,True,2.4,moderate,GSI-NLSM
LS-02474,2024-09-25,2023-24,MZ,D-MZ-01,Aizawl,SEG-0035,NH-306,23.64855,92.7516,debris_flow,rainfall,debris,quartzite,forest,8914,74,28.1,1216,136.5,0,0,2,False,0.0,moderate,GSI-NLSM
LS-02475,2024-06-19,2023-24,AS,D-AS-03,Jorhat,SEG-0009,NH-27,26.7927,94.27714,earth_flow,rainfall,earth,laterite,forest,2704,69,8,93,600.8,0,0,3,False,0.0,moderate,SDMA
LS-02476,2023-07-20,2023-24,AS,D-AS-01,Kamrup Metropolitan,SEG-0012,NH-6,26.04443,91.79972,debris_flow,rainfall,debris,sandstone_shale,barren,372,20,24.7,775,540.0,0,0,2,True,1.0,minor,SDMA
LS-02477,2024-06-21,2023-24,AS,D-AS-08,Karbi Anglong,SEG-0068,NH-27-DH,25.59311,93.12776,debris_flow,rainfall,debris,phyllite,forest,124,17,40.3,433,293.8,0,0,0,False,0.0,minor,SDMA
LS-02478,2023-09-24,2023-24,AR,D-AR-06,West Siang,SEG-0061,NH-13,28.15688,94.88837,debris_flow,anthropogenic_cut,debris,quartzite,jhum_cultivation,2646,54,29.1,386,116.0,0,0,2,True,8.7,moderate,GSI-NLSM
LS-02479,2023-08-07,2023-24,AS,D-AS-09,Sonitpur,SEG-0056,NH-15,26.85706,93.20347,mudslide,anthropogenic_cut,earth,phyllite,forest,1627,33,27.6,259,25.1,0,0,3,True,2.5,minor,PWD-field
LS-02480,2023-06-21,2023-24,WB,D-WB-01,Siliguri,SEG-0046,NH-10,26.87107,88.431,rotational_slide,rainfall,earth,schist,agriculture,307,21,53.2,886,227.8,0,0,1,True,1.0,minor,GSI-NLSM
LS-02481,2024-06-24,2023-24,AS,D-AS-08,Karbi Anglong,SEG-0068,NH-27-DH,25.33294,93.06397,translational_slide,rainfall,rock,schist,settlement,122,13,45.7,433,124.8,0,0,6,False,0.0,minor,GSI-NLSM
LS-02482,2024-05-12,2023-24,ML,D-ML-01,East Khasi Hills,SEG-0014,NH-6,25.51026,92.05684,debris_flow,toe_erosion,debris,sandstone_shale,settlement,19638,133,32.6,1438,79.3,0,0,5,True,39.4,moderate,SDMA
LS-02483,2024-08-05,2023-24,ML,D-ML-01,East Khasi Hills,SEG-0014,NH-6,25.47312,92.16678,rotational_slide,rainfall,earth,phyllite,barren,2383,28,32.2,1438,643.7,0,0,5,True,3.1,moderate,GSI-NLSM
LS-02484,2023-07-17,2023-24,ML,D-ML-02,West Jaintia Hills,SEG-0015,NH-6,24.94319,92.53764,mudslide,rainfall,earth,sandstone_shale,settlement,25376,144,35.6,701,488.6,0,4,32,True,84.2,major,PWD-field
LS-02485,2023-02-26,2023-24,AS,D-AS-08,Karbi Anglong,SEG-0068,NH-27-DH,25.33443,93.06994,translational_slide,seismic,rock,schist,jhum_cultivation,1761,48,39.6,433,75.4,0,0,4,True,8.8,moderate,NDMA
LS-02486,2023-10-17,2023-24,AS,D-AS-01,Kamrup Metropolitan,SEG-0012,NH-6,25.95174,91.84824,rockfall,rainfall,rock,schist,jhum_cultivation,19131,116,22.9,775,525.0,0,0,6,False,0.0,moderate,SDMA
LS-02487,2024-06-17,2023-24,TR,D-TR-03,Dhalai,SEG-0041,NH-8,24.17291,91.95342,debris_flow,rainfall,debris,sandstone_shale,forest,25,9,23.6,52,439.3,0,0,5,False,0.0,minor,GSI-NLSM
LS-02488,2024-07-04,2023-24,NL,D-NL-02,Dimapur,SEG-0021,NH-2,25.70516,94.06167,rotational_slide,anthropogenic_cut,earth,quartzite,agriculture,859,23,39.4,794,25.2,0,0,0,False,0.0,minor,SDMA
LS-02489,2024-07-13,2023-24,AS,D-AS-09,Sonitpur,SEG-0062,NH-13-W,26.80493,92.72284,earth_flow,rainfall,earth,schist,jhum_cultivation,1890,29,44.2,1247,485.0,0,0,3,True,2.7,minor,GSI-NLSM
LS-02490,2024-10-20,2023-24,ML,D-ML-01,East Khasi Hills,SEG-0013,NH-6,25.72063,91.89339,translational_slide,toe_erosion,rock,phyllite,jhum_cultivation,650,31,34.4,1496,103.3,0,0,5,True,1.0,minor,GSI-NLSM
LS-02491,2024-06-03,2023-24,AS,D-AS-01,Kamrup Metropolitan,SEG-0012,NH-6,25.95996,91.84214,debris_flow,rainfall,debris,sandstone_shale,agriculture,12090,112,35.7,775,225.9,0,0,1,False,0.0,moderate,GSI-NLSM
LS-02492,2023-08-07,2023-24,ML,D-ML-01,East Khasi Hills,SEG-0013,NH-6,25.75083,91.89074,translational_slide,rainfall,rock,quartzite,jhum_cultivation,3137,25,40.4,1496,854.8,0,0,5,True,4.9,moderate,PWD-field
LS-02493,2024-09-01,2023-24,AS,D-AS-01,Kamrup Metropolitan,SEG-0005,NH-27,26.22484,92.11803,earth_flow,rainfall,earth,siltstone,barren,803,20,8,57,420.6,0,0,6,True,1.0,minor,GSI-NLSM
LS-02494,2023-05-19,2023-24,NL,D-NL-04,Wokha,SEG-0026,NH-29,26.15497,94.32611,debris_flow,rainfall,debris,schist,forest,301,25,35.1,1319,415.1,0,0,0,True,1.0,minor,SDMA
LS-02495,2023-06-16,2023-24,AR,D-AR-01,Papum Pare,SEG-0058,NH-13,27.33589,93.71477,debris_flow,rainfall,debris,quartzite,settlement,1615,35,43.1,1002,153.0,0,0,3,True,4.0,minor,GSI-NLSM
LS-02496,2023-05-06,2023-24,ML,D-ML-03,West Garo Hills,SEG-0019,NH-27-SPUR,25.4946,90.52625,translational_slide,rainfall,rock,phyllite,road_cut,216,19,16.7,337,532.2,2,6,1,False,0.0,major,GSI-NLSM
LS-02497,2024-09-04,2023-24,SK,D-SK-01,Gangtok,SEG-0047,NH-10,27.21241,88.52356,translational_slide,rainfall,rock,phyllite,agriculture,455,24,28.7,1650,212.0,0,0,3,False,0.0,minor,NDMA
LS-02498,2024-09-21,2023-24,ML,D-ML-03,West Garo Hills,SEG-0019,NH-27-SPUR,25.49387,90.48747,translational_slide,rainfall,rock,sandstone_shale,forest,2207,62,19.6,337,443.5,1,2,3,True,5.0,major,GSI-NLSM
LS-02499,2023-04-06,2023-24,AR,D-AR-06,West Siang,SEG-0060,NH-13,28.09022,94.57893,rockfall,rainfall,rock,quartzite,road_cut,18075,57,36.2,620,171.3,0,0,1,True,51.2,moderate,NDMA
LS-02500,2024-06-05,2023-24,SK,D-SK-02,Mangan,SEG-0050,NH-310,27.55709,88.58569,translational_slide,rainfall,rock,gneiss,agriculture,31697,153,47.4,1250,358.6,3,11,20,True,270.8,major,PWD-field
LS-02501,2023-05-18,2023-24,TR,D-TR-02,North Tripura,SEG-0042,NH-8,24.34609,92.14092,rockfall,rainfall,rock,phyllite,settlement,993,23,13.6,45,599.4,0,0,4,False,0.0,minor,PWD-field
LS-02502,2023-07-04,2023-24,AR,D-AR-09,Dibang Valley,SEG-0066,NH-315,28.03683,95.96121,translational_slide,rainfall,rock,phyllite,agriculture,166,7,45.3,1099,162.5,1,0,2,False,0.0,major,PWD-field
LS-02503,2023-06-11,2023-24,AR,D-AR-09,Dibang Valley,SEG-0066,NH-315,27.99292,96.05488,debris_flow,rainfall,debris,sandstone_shale,forest,4329,42,46.1,1099,142.3,0,0,5,True,23.3,moderate,PWD-field
LS-02504,2023-04-17,2023-24,MZ,D-MZ-01,Aizawl,SEG-0035,NH-306,23.39593,92.81547,rotational_slide,rainfall,earth,quartzite,road_cut,12764,58,30.5,1216,305.8,0,0,5,True,9.2,moderate,GSI-NLSM
LS-02505,2024-07-08,2023-24,AR,D-AR-06,West Siang,SEG-0061,NH-13,28.10171,95.13502,rotational_slide,seismic,earth,phyllite,settlement,9240,59,21.9,386,18.7,0,0,4,False,0.0,moderate,GSI-NLSM
LS-02506,2024-06-07,2023-24,SK,D-SK-01,Gangtok,SEG-0048,NH-10,27.31765,88.56979,debris_flow,rainfall,debris,schist,agriculture,1080,27,37.6,1650,226.1,0,0,3,False,0.0,minor,PWD-field
LS-02507,2024-06-01,2023-24,AS,D-AS-02,Nagaon,SEG-0070,NH-36,25.96112,93.24777,rotational_slide,rainfall,earth,laterite,jhum_cultivation,4618,34,29.1,123,360.7,0,0,5,False,0.0,moderate,GSI-NLSM
LS-02508,2023-08-21,2023-24,AR,D-AR-04,Lower Subansiri,SEG-0059,NH-13,27.80597,94.06674,debris_flow,toe_erosion,debris,schist,road_cut,11466,111,34.7,1092,66.0,0,0,6,True,51.7,moderate,SDMA
LS-02509,2023-06-19,2023-24,ML,D-ML-01,East Khasi Hills,SEG-0013,NH-6,25.79527,91.88151,debris_flow,rainfall,debris,sandstone_shale,barren,6949,93,52.3,1496,387.7,2,0,1,False,0.0,major,GSI-NLSM
LS-02510,2024-07-01,2023-24,ML,D-ML-01,East Khasi Hills,SEG-0013,NH-6,25.86327,91.88396,debris_flow,anthropogenic_cut,debris,schist,agriculture,2189,39,33.6,1496,61.8,0,0,5,True,1.6,moderate,GSI-NLSM
LS-02511,2023-05-17,2023-24,AR,D-AR-06,West Siang,SEG-0061,NH-13,28.11417,95.0518,rotational_slide,rainfall,earth,schist,agriculture,12303,69,27.0,386,357.6,0,0,3,False,0.0,moderate,GSI-NLSM
LS-02512,2023-08-10,2023-24,ML,D-ML-01,East Khasi Hills,SEG-0014,NH-6,25.52167,92.00899,translational_slide,rainfall,rock,phyllite,settlement,1875,33,31.2,1438,584.7,0,0,5,False,0.0,minor,SDMA
LS-02513,2023-07-02,2023-24,MZ,D-MZ-04,Kolasib,SEG-0034,NH-306,23.81184,92.71928,debris_flow,rainfall,debris,sandstone_shale,road_cut,45703,224,37.6,891,200.5,0,1,16,True,48.6,major,PWD-field
LS-02514,2024-07-03,2023-24,MZ,D-MZ-01,Aizawl,SEG-0037,NH-302,23.48909,93.27149,debris_flow,rainfall,debris,schist,road_cut,9668,72,35.0,1405,246.8,0,0,6,True,38.3,moderate,GSI-NLSM
