disruption_id,segment_id,district_id,state_code,highway_code,cause,linked_landslide_id,start_time,end_time,duration_hours,closure_type,severity,vehicles_stranded,cargo_tonnes_affected,essential_cargo_affected,cargo_type,alternate_route_available,alternate_segment_id,detour_extra_km,restoration_agency,restoration_cost_inr,estimated_economic_loss_inr,rainfall_72h_mm,susceptibility_class,fiscal_period
DSR-02288,SEG-0062,D-AS-09,AS,NH-13-W,bridge_damage,,2024-07-24T12:00:00,2024-08-01T19:00:00,199.0,full,major,0,0.0,False,relief_supplies,True,SEG-0056,241.4,NDRF,8504561,0,136.3,high,2023-24
DSR-01577,SEG-0018,D-AS-10,AS,NH-27-SPUR,landslide,LS-02761,2024-07-24T21:45:00,2024-07-25T22:15:00,24.5,full,moderate,93,465.3,False,agri_produce,True,SEG-0019,90.2,NDRF,3150052,889920,545.0,moderate,2023-24
DSR-01176,SEG-0063,D-AR-03,AR,NH-13-W,landslide,LS-02034,2024-07-24T22:00:00,2024-07-26T02:12:00,28.2,full,moderate,81,214.6,True,vaccines,True,SEG-0062,74.4,SDRF,2815590,704152,613.6,high,2023-24
DSR-01311,SEG-0015,D-ML-02,ML,NH-6,landslide,LS-02261,2024-07-25T01:00:00,2024-07-29T07:06:00,102.1,full,major,102,264.9,True,relief_supplies,True,SEG-0016,39.3,NDRF,13311477,795351,920.0,high,2023-24
DSR-01531,SEG-0062,D-AS-09,AS,NH-13-W,landslide,LS-02663,2024-07-26T01:00:00,2024-07-26T14:30:00,13.5,full,moderate,63,419.0,False,vaccines,True,SEG-0007,146.5,NDRF,863049,629681,594.6,high,2023-24
DSR-01224,SEG-0065,D-AR-05,AR,NH-315,landslide,LS-02110,2024-07-26T03:30:00,2024-07-28T15:24:00,59.9,full,moderate,18,53.3,True,vaccines,True,SEG-0066,95.2,NHIDCL,1335003,181122,547.4,high,2023-24
DSR-01428,SEG-0058,D-AR-01,AR,NH-13,landslide,LS-02473,2024-07-26T04:15:00,2024-07-26T06:39:00,2.4,partial,moderate,0,0.0,False,relief_supplies,True,SEG-0057,63.1,NDRF,66645,0,234.3,high,2023-24
DSR-01865,SEG-0045,D-AS-12,AS,NH-8,accident_blockage,,2024-07-26T17:15:00,2024-07-27T14:27:00,21.2,full,moderate,81,348.4,True,fuel,True,SEG-0016,33.6,SDRF,525531,424642,41.0,low,2023-24
DSR-01585,SEG-0055,D-SK-04,SK,NH-510,landslide,LS-02776,2024-07-26T23:45:00,2024-07-27T04:51:00,5.1,partial,minor,88,784.8,False,fuel,True,SEG-0054,33.9,State PWD,247535,2822939,297.5,very_high,2023-24
DSR-01607,SEG-0065,D-AR-05,AR,NH-315,landslide,LS-02808,2024-07-27T02:45:00,2024-07-27T05:33:00,2.8,partial,minor,65,212.1,False,lpg_cylinders,True,SEG-0066,92.4,NHIDCL,90239,410305,157.7,high,2023-24
DSR-01254,SEG-0066,D-AR-09,AR,NH-315,landslide,LS-02163,2024-07-27T03:30:00,2024-07-28T23:06:00,43.6,full,moderate,1,8.2,False,vaccines,True,SEG-0067,67.3,SDRF,766388,30399,558.5,very_high,2023-24
DSR-01182,SEG-0012,D-AS-01,AS,NH-6,landslide,LS-02048,2024-07-27T03:45:00,2024-07-30T04:27:00,72.7,full,major,18,123.0,False,fuel,True,SEG-0013,75.5,State PWD,4257610,577711,558.5,high,2023-24
DSR-01166,SEG-0027,D-NL-03,NL,NH-29,landslide,LS-02017,2024-07-27T13:45:00,2024-07-28T07:27:00,17.7,full,moderate,90,777.3,False,agri_produce,True,SEG-0026,87.6,NDRF,1148111,2179493,173.7,high,2023-24
DSR-01323,SEG-0037,D-MZ-01,MZ,NH-302,landslide,LS-02281,2024-07-28T09:00:00,2024-07-31T10:54:00,73.9,full,major,88,613.8,False,medicines,True,SEG-0034,62.8,BRO (Border Roads Organisation),1975209,2179804,354.6,high,2023-24
DSR-01343,SEG-0069,D-AS-07,AS,NH-27-DH,landslide,LS-02326,2024-08-01T14:30:00,2024-08-03T02:36:00,36.1,full,moderate,66,287.5,True,medicines,True,SEG-0030,56.4,NDRF,1014402,1100298,605.8,high,2023-24
DSR-01305,SEG-0067,D-AR-07,AR,NH-315,landslide,LS-02253,2024-08-01T20:15:00,2024-08-02T22:27:00,26.2,full,moderate,20,139.7,False,fuel,True,SEG-0066,86.9,State PWD,609291,210700,64.4,moderate,2023-24
DSR-01458,SEG-0014,D-ML-01,ML,NH-6,landslide,LS-02528,2024-08-02T01:45:00,2024-08-02T08:57:00,7.2,partial,moderate,1,7.1,False,agri_produce,True,SEG-0013,41.8,NDRF,346905,17715,127.1,high,2023-24
DSR-01229,SEG-0037,D-MZ-01,MZ,NH-302,landslide,LS-02119,2024-08-02T18:30:00,2024-08-03T11:06:00,16.6,full,moderate,51,304.3,True,lpg_cylinders,True,SEG-0034,100.4,SDRF,550634,1061215,29.4,high,2023-24
DSR-01281,SEG-0014,D-ML-01,ML,NH-6,landslide,LS-02208,2024-08-04T00:30:00,2024-08-04T02:24:00,1.9,partial,minor,0,0.0,False,construction_material,True,SEG-0015,181.1,State PWD,191119,0,562.0,high,2023-24
DSR-01201,SEG-0065,D-AR-05,AR,NH-315,landslide,LS-02079,2024-08-04T16:15:00,2024-08-05T09:39:00,17.4,full,moderate,0,0.0,False,vaccines,True,SEG-0061,75.4,NDRF,954750,0,68.4,high,2023-24
DSR-01701,SEG-0010,D-AS-11,AS,NH-27,protest_blockade,,2024-08-05T02:00:00,2024-08-06T00:18:00,22.3,full,moderate,123,776.5,False,construction_material,True,SEG-0011,50.1,NHIDCL,881553,1388979,55.6,low,2023-24
DSR-01434,SEG-0014,D-ML-01,ML,NH-6,landslide,LS-02483,2024-08-05T09:15:00,2024-08-05T12:21:00,3.1,partial,moderate,29,146.4,False,relief_supplies,True,SEG-0015,182.4,SDRF,177825,276265,643.7,high,2023-24
DSR-01342,SEG-0060,D-AR-06,AR,NH-13,landslide,LS-02324,2024-08-06T02:00:00,2024-08-06T04:00:00,2.0,partial,minor,0,0.0,True,relief_supplies,True,SEG-0059,131.6,BRO (Border Roads Organisation),51645,0,556.4,very_high,2023-24
DSR-01405,SEG-0029,D-MN-04,MN,NH-37,landslide,LS-02437,2024-08-06T10:00:00,2024-08-06T11:18:00,1.3,full,major,12,50.1,False,agri_produce,True,SEG-0028,116.0,State PWD,116546,154534,578.9,moderate,2023-24
DSR-01244,SEG-0059,D-AR-04,AR,NH-13,landslide,LS-02148,2024-08-06T14:30:00,2024-08-06T15:48:00,1.3,partial,minor,15,110.5,True,medicines,True,SEG-0058,109.7,NDRF,140324,438586,170.8,very_high,2023-24
DSR-01421,SEG-0018,D-AS-10,AS,NH-27-SPUR,landslide,LS-02464,2024-08-06T21:30:00,2024-08-06T22:30:00,1.0,partial,minor,0,0.0,True,agri_produce,True,SEG-0017,130.1,SDRF,74856,0,153.9,moderate,2023-24
DSR-01365,SEG-0064,D-AR-03,AR,NH-13-W,landslide,LS-02374,2024-08-06T23:15:00,2024-08-07T13:51:00,14.6,full,moderate,47,270.8,True,food_grains,True,SEG-0063,76.9,State PWD,1857127,589478,507.1,very_high,2023-24
DSR-01289,SEG-0048,D-SK-01,SK,NH-10,landslide,LS-02219,2024-08-07T01:00:00,2024-08-07T08:48:00,7.8,partial,moderate,41,262.7,True,lpg_cylinders,True,SEG-0052,55.9,State PWD,1020767,891497,508.9,high,2023-24
DSR-01652,SEG-0071,D-AS-08,AS,NH-36,accident_blockage,,2024-08-07T01:45:00,2024-08-07T09:21:00,7.6,partial,moderate,17,149.1,False,fuel,True,SEG-0021,102.4,NHIDCL,138656,342338,10.7,moderate,2023-24
DSR-01542,SEG-0026,D-NL-04,NL,NH-29,landslide,LS-02679,2024-08-07T11:45:00,2024-08-07T12:45:00,1.0,partial,minor,86,378.3,True,lpg_cylinders,True,SEG-0025,81.8,NDRF,123037,886341,51.3,high,2023-24
DSR-01292,SEG-0064,D-AR-03,AR,NH-13-W,landslide,LS-02224,2024-08-07T16:15:00,2024-08-07T22:39:00,6.4,partial,moderate,54,256.3,False,construction_material,True,SEG-0063,86.9,State PWD,703294,556643,463.5,very_high,2023-24
DSR-01501,SEG-0063,D-AR-03,AR,NH-13-W,landslide,LS-02616,2024-08-08T10:45:00,2024-08-08T21:03:00,10.3,partial,moderate,36,277.6,False,medicines,True,SEG-0064,83.7,State PWD,1296834,871189,518.4,high,2023-24
DSR-01464,SEG-0037,D-MZ-01,MZ,NH-302,landslide,LS-02542,2024-08-09T00:00:00,2024-08-09T01:00:00,1.0,partial,minor,0,0.0,False,construction_material,True,SEG-0035,85.4,SDRF,23316,0,215.4,high,2023-24
DSR-01274,SEG-0064,D-AR-03,AR,NH-13-W,landslide,LS-02197,2024-08-09T03:30:00,2024-08-09T04:30:00,1.0,partial,minor,0,0.0,False,fuel,True,SEG-0063,56.0,State PWD,110842,0,329.9,very_high,2023-24
DSR-01301,SEG-0012,D-AS-01,AS,NH-6,landslide,LS-02241,2024-08-10T12:45:00,2024-08-11T13:09:00,24.4,full,moderate,33,281.5,False,lpg_cylinders,True,SEG-0005,165.4,NDRF,3118146,603609,431.2,high,2023-24
DSR-01508,SEG-0055,D-SK-04,SK,NH-510,landslide,LS-02628,2024-08-10T17:00:00,2024-08-11T11:30:00,18.5,full,moderate,106,521.2,False,medicines,True,SEG-0054,32.6,State PWD,1010259,1554820,132.0,very_high,2023-24
DSR-01537,SEG-0055,D-SK-04,SK,NH-510,landslide,LS-02672,2024-08-10T19:45:00,2024-08-11T00:51:00,5.1,partial,moderate,36,161.9,False,lpg_cylinders,True,SEG-0054,30.5,SDRF,241008,501659,401.4,very_high,2023-24
DSR-01161,SEG-0017,D-AS-01,AS,NH-27-SPUR,landslide,LS-02010,2024-08-11T06:45:00,2024-08-11T07:45:00,1.0,partial,minor,0,0.0,False,lpg_cylinders,True,SEG-0012,76.9,State PWD,127460,0,535.0,low,2023-24
DSR-01480,SEG-0052,D-SK-01,SK,NH-510,landslide,LS-02572,2024-08-12T07:45:00,2024-08-12T08:45:00,1.0,partial,minor,0,0.0,False,agri_produce,True,SEG-0049,47.2,NHIDCL,43047,0,370.2,very_high,2023-24
DSR-01402,SEG-0058,D-AR-01,AR,NH-13,landslide,LS-02432,2024-08-12T17:00:00,2024-08-13T06:00:00,13.0,full,moderate,60,216.7,True,construction_material,True,SEG-0059,151.9,NHIDCL,350569,426692,390.8,high,2023-24
DSR-01706,SEG-0035,D-MZ-01,MZ,NH-306,road_subsidence,,2024-08-12T17:00:00,2024-08-22T22:42:00,245.7,full,major,130,1148.1,True,relief_supplies,True,SEG-0034,82.2,NHIDCL,7962049,1471178,227.5,high,2023-24
DSR-01512,SEG-0028,D-MN-01,MN,NH-37,landslide,LS-02634,2024-08-13T13:15:00,2024-08-19T16:27:00,147.2,full,major,0,0.0,True,fuel,True,SEG-0031,102.1,State PWD,20513935,0,165.4,high,2023-24
DSR-01261,SEG-0064,D-AR-03,AR,NH-13-W,landslide,LS-02178,2024-08-13T16:15:00,2024-08-15T17:21:00,49.1,full,moderate,74,343.0,False,lpg_cylinders,True,SEG-0063,86.5,State PWD,3499935,1536549,261.1,very_high,2023-24
DSR-01333,SEG-0059,D-AR-04,AR,NH-13,landslide,LS-02295,2024-08-15T07:45:00,2024-08-17T10:33:00,50.8,full,major,110,698.7,False,food_grains,True,SEG-0058,110.1,NDRF,1987904,1606181,268.3,very_high,2023-24
DSR-01902,SEG-0015,D-ML-02,ML,NH-6,fallen_tree,,2024-08-15T12:00:00,2024-08-16T06:42:00,18.7,full,moderate,12,59.1,False,fuel,True,SEG-0045,39.0,BRO (Border Roads Organisation),375486,154941,122.6,high,2023-24
DSR-01285,SEG-0055,D-SK-04,SK,NH-510,landslide,LS-02215,2024-08-15T16:30:00,2024-08-15T17:42:00,1.2,partial,minor,37,278.9,False,fuel,True,SEG-0054,33.1,State PWD,17118,589727,14.0,very_high,2023-24
DSR-01576,SEG-0032,D-MN-01,MN,NH-2-S,landslide,LS-02760,2024-08-16T15:00:00,2024-08-17T15:36:00,24.6,full,major,37,260.0,False,fuel,True,SEG-0028,57.6,NHIDCL,599788,338289,446.7,high,2023-24
DSR-01621,SEG-0014,D-ML-01,ML,NH-6,landslide,LS-02832,2024-08-17T01:00:00,2024-08-19T15:00:00,62.0,full,moderate,111,759.0,False,food_grains,True,SEG-0015,121.4,NHIDCL,7244837,1741045,803.4,high,2023-24
DSR-01209,SEG-0013,D-ML-01,ML,NH-6,landslide,LS-02093,2024-08-17T10:30:00,2024-08-18T17:48:00,31.3,full,moderate,89,689.0,False,medicines,True,SEG-0012,57.8,NDRF,2442527,1384007,748.8,very_high,2023-24
DSR-01187,SEG-0035,D-MZ-01,MZ,NH-306,landslide,LS-02059,2024-08-18T16:30:00,2024-08-18T18:18:00,1.8,partial,minor,42,114.0,False,food_grains,True,SEG-0034,98.7,SDRF,200301,601410,595.8,high,2023-24
DSR-01280,SEG-0013,D-ML-01,ML,NH-6,landslide,LS-02207,2024-08-18T21:00:00,2024-08-19T00:42:00,3.7,partial,minor,52,347.7,False,fuel,True,SEG-0014,38.4,SDRF,122784,902074,316.5,very_high,2023-24
DSR-01198,SEG-0066,D-AR-09,AR,NH-315,landslide,LS-02074,2024-08-19T02:30:00,2024-08-31T07:12:00,292.7,full,major,0,0.0,False,medicines,True,SEG-0067,58.4,NDRF,16247149,0,125.4,very_high,2023-24
DSR-02027,SEG-0005,D-AS-01,AS,NH-27,accident_blockage,,2024-08-20T08:30:00,2024-08-21T07:06:00,22.6,full,moderate,66,503.6,False,food_grains,True,SEG-0017,273.0,NHIDCL,302107,1273230,70.1,low,2023-24
DSR-01304,SEG-0037,D-MZ-01,MZ,NH-302,landslide,LS-02247,2024-08-20T12:45:00,2024-08-20T13:45:00,1.0,full,major,47,366.6,False,relief_supplies,True,SEG-0034,82.6,SDRF,14980,418102,29.1,high,2023-24
DSR-01505,SEG-0026,D-NL-04,NL,NH-29,landslide,LS-02621,2024-08-21T14:30:00,2024-08-22T01:30:00,11.0,partial,moderate,0,0.0,False,lpg_cylinders,True,SEG-0025,62.9,NHIDCL,857798,0,474.6,high,2023-24
DSR-01288,SEG-0013,D-ML-01,ML,NH-6,landslide,LS-02218,2024-08-21T16:45:00,2024-08-22T06:57:00,14.2,full,moderate,63,365.8,False,fuel,True,SEG-0012,43.1,NDRF,686844,1123049,910.0,very_high,2023-24
DSR-01499,SEG-0015,D-ML-02,ML,NH-6,landslide,LS-02613,2024-08-22T23:30:00,2024-08-23T03:48:00,4.3,partial,minor,34,148.8,True,fuel,True,SEG-0014,64.1,NHIDCL,100240,408913,907.3,high,2023-24
DSR-01195,SEG-0061,D-AR-06,AR,NH-13,landslide,LS-02070,2024-08-23T12:30:00,2024-08-23T14:54:00,2.4,partial,minor,29,218.1,True,agri_produce,True,SEG-0065,121.7,SDRF,333284,654911,282.8,high,2023-24
DSR-01347,SEG-0013,D-ML-01,ML,NH-6,landslide,LS-02330,2024-08-23T17:15:00,2024-08-24T05:51:00,12.6,full,moderate,61,464.2,True,fuel,True,SEG-0012,41.1,State PWD,341116,917961,706.2,very_high,2023-24
DSR-01558,SEG-0058,D-AR-01,AR,NH-13,landslide,LS-02718,2024-08-24T01:00:00,2024-08-24T02:36:00,1.6,partial,minor,23,101.3,True,vaccines,True,SEG-0056,235.8,NDRF,215046,316420,334.9,high,2023-24
DSR-01319,SEG-0049,D-SK-01,SK,NH-310,landslide,LS-02274,2024-08-24T07:30:00,2024-08-24T21:24:00,13.9,full,moderate,47,361.5,False,food_grains,True,SEG-0052,49.4,NDRF,1490578,1078101,151.2,high,2023-24
DSR-01586,SEG-0070,D-AS-02,AS,NH-36,landslide,LS-02777,2024-08-25T20:30:00,2024-08-29T10:18:00,85.8,full,major,0,0.0,False,fuel,True,SEG-0005,189.7,NHIDCL,1753068,0,89.9,low,2023-24
DSR-01471,SEG-0037,D-MZ-01,MZ,NH-302,landslide,LS-02557,2024-08-26T11:45:00,2024-08-27T00:27:00,12.7,full,moderate,137,391.2,False,construction_material,True,SEG-0034,72.9,SDRF,619213,1353997,435.0,high,2023-24
DSR-01513,SEG-0026,D-NL-04,NL,NH-29,landslide,LS-02635,2024-08-27T15:00:00,2024-08-27T16:00:00,1.0,partial,minor,19,133.8,True,food_grains,True,SEG-0027,51.0,State PWD,95097,183572,189.9,high,2023-24
DSR-01287,SEG-0063,D-AR-03,AR,NH-13-W,landslide,LS-02217,2024-08-28T16:15:00,2024-08-28T18:27:00,2.2,partial,minor,57,510.4,False,construction_material,True,SEG-0064,85.3,NDRF,299903,1939594,188.5,high,2023-24
DSR-01440,SEG-0005,D-AS-01,AS,NH-27,landslide,LS-02493,2024-09-01T12:30:00,2024-09-01T13:30:00,1.0,partial,minor,0,0.0,True,vaccines,True,SEG-0070,159.7,SDRF,31961,0,420.6,low,2023-24
DSR-01213,SEG-0014,D-ML-01,ML,NH-6,landslide,LS-02098,2024-09-02T00:00:00,2024-09-02T01:00:00,1.0,partial,minor,36,118.5,False,food_grains,True,SEG-0015,91.4,NHIDCL,112242,405236,213.6,high,2023-24
DSR-01595,SEG-0023,D-MN-05,MN,NH-2,landslide,LS-02794,2024-09-05T01:15:00,2024-09-06T05:27:00,28.2,full,moderate,48,238.8,False,lpg_cylinders,True,SEG-0024,67.0,BRO (Border Roads Organisation),797942,1074419,175.5,moderate,2023-24
DSR-02266,SEG-0051,D-SK-02,SK,NH-310,fallen_tree,,2024-09-05T09:30:00,2024-09-05T18:00:00,8.5,partial,moderate,0,0.0,True,lpg_cylinders,True,SEG-0050,21.2,State PWD,193438,0,20.5,very_high,2023-24
DSR-02160,SEG-0063,D-AR-03,AR,NH-13-W,flood,,2024-09-06T03:00:00,2024-09-11T21:42:00,138.7,full,major,36,275.5,False,vaccines,True,SEG-0064,143.0,NDRF,6345320,316030,400.0,high,2023-24
DSR-01826,SEG-0006,D-AS-02,AS,NH-27,protest_blockade,,2024-09-06T04:15:00,2024-09-06T08:57:00,4.7,partial,minor,31,262.3,False,construction_material,True,SEG-0070,231.1,NHIDCL,78889,1105159,175.8,low,2023-24
DSR-02122,SEG-0064,D-AR-03,AR,NH-13-W,fallen_tree,,2024-09-08T15:15:00,2024-09-09T03:45:00,12.5,full,moderate,60,216.7,True,agri_produce,True,SEG-0063,53.8,NHIDCL,313421,1101678,190.5,very_high,2023-24
DSR-01378,SEG-0046,D-WB-01,WB,NH-10,landslide,LS-02392,2024-09-09T12:45:00,2024-09-09T18:45:00,6.0,partial,moderate,57,360.1,False,vaccines,True,SEG-0001,372.5,BRO (Border Roads Organisation),632872,1019543,124.2,very_high,2023-24
DSR-01628,SEG-0046,D-WB-01,WB,NH-10,accident_blockage,,2024-09-10T22:15:00,2024-09-11T20:45:00,22.5,full,moderate,0,0.0,False,medicines,True,SEG-0001,274.7,State PWD,1086780,0,162.4,very_high,2023-24
DSR-01544,SEG-0069,D-AS-07,AS,NH-27-DH,landslide,LS-02682,2024-09-11T21:00:00,2024-09-16T05:30:00,104.5,full,major,91,557.9,False,relief_supplies,True,SEG-0016,35.9,State PWD,1483544,2511035,126.2,high,2023-24
DSR-01897,SEG-0049,D-SK-01,SK,NH-310,flood,,2024-09-12T00:15:00,2024-09-14T12:15:00,60.0,full,moderate,26,128.4,False,construction_material,True,SEG-0050,20.8,BRO (Border Roads Organisation),2905498,152197,635.2,high,2023-24
DSR-01328,SEG-0023,D-MN-05,MN,NH-2,landslide,LS-02289,2024-09-12T23:30:00,2024-09-13T03:12:00,3.7,partial,minor,64,465.1,False,construction_material,True,SEG-0024,93.6,NDRF,156725,1850331,516.3,moderate,2023-24
DSR-01818,SEG-0052,D-SK-01,SK,NH-510,fallen_tree,,2024-09-13T10:45:00,2024-09-13T14:03:00,3.3,partial,minor,0,0.0,False,agri_produce,True,SEG-0049,41.2,State PWD,122224,0,42.5,very_high,2023-24
DSR-01416,SEG-0035,D-MZ-01,MZ,NH-306,landslide,LS-02453,2024-09-13T14:30:00,2024-09-13T15:30:00,1.0,partial,minor,34,117.8,True,fuel,True,SEG-0036,123.8,State PWD,142427,314402,435.3,high,2023-24
DSR-01581,SEG-0062,D-AS-09,AS,NH-13-W,landslide,LS-02769,2024-09-16T12:30:00,2024-09-16T23:42:00,11.2,partial,moderate,0,0.0,False,medicines,True,SEG-0063,62.4,State PWD,829610,0,295.8,high,2023-24
DSR-01260,SEG-0029,D-MN-04,MN,NH-37,landslide,LS-02177,2024-09-16T18:45:00,2024-09-16T23:15:00,4.5,partial,moderate,0,0.0,False,relief_supplies,True,SEG-0030,69.5,SDRF,456997,0,68.2,moderate,2023-24
DSR-01490,SEG-0065,D-AR-05,AR,NH-315,landslide,LS-02589,2024-09-18T02:30:00,2024-09-18T04:36:00,2.1,partial,minor,38,227.2,True,vaccines,True,SEG-0061,112.5,NHIDCL,27209,259345,501.3,high,2023-24
DSR-01225,SEG-0068,D-AS-08,AS,NH-27-DH,landslide,LS-02111,2024-09-19T08:00:00,2024-09-20T13:06:00,29.1,full,moderate,103,454.2,False,medicines,True,SEG-0069,109.7,State PWD,1521068,1037533,292.6,high,2023-24
DSR-01338,SEG-0067,D-AR-07,AR,NH-315,landslide,LS-02316,2024-09-19T15:15:00,2024-09-19T23:09:00,7.9,partial,moderate,34,117.6,True,food_grains,True,SEG-0066,96.6,State PWD,389650,318389,467.9,moderate,2023-24
DSR-01801,SEG-0025,D-NL-01,NL,NH-29,fallen_tree,,2024-09-20T00:15:00,2024-09-20T08:45:00,8.5,partial,moderate,22,177.2,True,relief_supplies,True,SEG-0021,115.0,NDRF,76482,554169,26.2,high,2023-24
DSR-01263,SEG-0014,D-ML-01,ML,NH-6,landslide,LS-02180,2024-09-20T07:30:00,2024-09-20T14:18:00,6.8,partial,moderate,66,466.3,True,relief_supplies,True,SEG-0013,49.7,NDRF,736846,840067,84.3,high,2023-24
DSR-01443,SEG-0019,D-ML-03,ML,NH-27-SPUR,landslide,LS-02498,2024-09-21T00:00:00,2024-09-21T05:00:00,5.0,full,major,43,295.0,True,fuel,True,SEG-0020,76.8,State PWD,637284,330328,443.5,moderate,2023-24
DSR-01496,SEG-0034,D-MZ-04,MZ,NH-306,landslide,LS-02609,2024-09-21T11:00:00,2024-09-21T21:36:00,10.6,full,major,0,0.0,False,lpg_cylinders,True,SEG-0037,96.0,BRO (Border Roads Organisation),328502,0,67.0,high,2023-24
DSR-01756,SEG-0041,D-TR-03,TR,NH-8,fallen_tree,,2024-09-22T10:15:00,2024-09-22T21:09:00,10.9,partial,moderate,1,8.9,True,fuel,True,SEG-0042,40.0,SDRF,127863,38057,131.4,low,2023-24
DSR-01298,SEG-0060,D-AR-06,AR,NH-13,landslide,LS-02236,2024-09-22T13:15:00,2024-09-22T16:03:00,2.8,partial,minor,26,199.1,False,medicines,True,SEG-0061,123.0,SDRF,394863,590860,572.7,very_high,2023-24
DSR-02035,SEG-0048,D-SK-01,SK,NH-10,flood,,2024-09-23T14:30:00,2024-09-29T09:18:00,138.8,full,major,53,250.5,True,construction_material,True,SEG-0047,13.0,SDRF,2458847,702086,540.2,high,2023-24
DSR-01230,SEG-0024,D-MN-05,MN,NH-2,landslide,LS-02121,2024-09-23T15:00:00,2024-09-24T03:48:00,12.8,full,moderate,83,301.8,False,agri_produce,True,SEG-0031,123.3,State PWD,1472440,1296463,147.4,high,2023-24
DSR-01608,SEG-0018,D-AS-10,AS,NH-27-SPUR,landslide,LS-02810,2024-09-25T22:45:00,2024-09-26T21:33:00,22.8,full,moderate,21,130.9,True,food_grains,True,SEG-0017,156.9,NHIDCL,2893932,158170,92.9,moderate,2023-24
DSR-01144,SEG-0018,D-AS-10,AS,NH-27-SPUR,landslide,LS-01985,2024-09-26T05:15:00,2024-09-26T06:15:00,1.0,partial,minor,0,0.0,False,food_grains,True,SEG-0017,178.8,SDRF,35632,0,225.1,moderate,2023-24
DSR-01126,SEG-0044,D-AS-12,AS,NH-8,landslide,LS-01947,2024-09-26T07:30:00,2024-09-28T05:00:00,45.5,full,major,166,602.5,False,fuel,True,SEG-0045,51.0,NHIDCL,6243550,825196,64.5,low,2023-24
DSR-02221,SEG-0001,D-WB-01,WB,NH-27,protest_blockade,,2024-09-26T09:00:00,2024-09-27T12:18:00,27.3,full,moderate,47,187.3,False,food_grains,True,SEG-0002,121.1,SDRF,866054,869577,176.0,low,2023-24
DSR-01152,SEG-0065,D-AR-05,AR,NH-315,landslide,LS-01999,2024-09-27T07:30:00,2024-09-27T09:36:00,2.1,partial,minor,31,274.0,False,medicines,True,SEG-0061,71.9,SDRF,90945,828800,358.2,high,2023-24
DSR-01474,SEG-0051,D-SK-02,SK,NH-310,landslide,LS-02562,2024-09-28T03:15:00,2024-09-28T04:15:00,1.0,partial,minor,0,0.0,True,lpg_cylinders,True,SEG-0050,22.4,SDRF,95948,0,277.9,very_high,2023-24
DSR-01562,SEG-0066,D-AR-09,AR,NH-315,landslide,LS-02723,2024-10-01T04:45:00,2024-10-01T21:39:00,16.9,full,moderate,60,491.0,True,agri_produce,True,SEG-0065,123.6,NHIDCL,1033387,1885048,361.4,very_high,2023-24
DSR-01322,SEG-0032,D-MN-01,MN,NH-2-S,landslide,LS-02280,2024-10-01T17:15:00,2024-10-01T21:03:00,3.8,partial,minor,27,206.9,True,lpg_cylinders,True,SEG-0024,126.9,SDRF,61364,705657,498.5,high,2023-24
DSR-01130,SEG-0025,D-NL-01,NL,NH-29,landslide,LS-01956,2024-10-03T23:45:00,2024-10-04T00:45:00,1.0,partial,minor,0,0.0,True,medicines,True,SEG-0021,113.0,SDRF,66318,0,354.8,high,2023-24
DSR-01200,SEG-0044,D-AS-12,AS,NH-8,landslide,LS-02077,2024-10-04T06:00:00,2024-10-04T07:00:00,1.0,partial,minor,55,350.8,True,fuel,True,SEG-0045,38.6,BRO (Border Roads Organisation),65186,914832,338.6,low,2023-24
DSR-01759,SEG-0027,D-NL-03,NL,NH-29,flood,,2024-10-04T06:45:00,2024-10-09T00:33:00,113.8,full,major,10,44.4,True,agri_produce,True,SEG-0026,66.0,BRO (Border Roads Organisation),4918950,47622,363.3,high,2023-24
DSR-01557,SEG-0029,D-MN-04,MN,NH-37,landslide,LS-02716,2024-10-04T18:30:00,2024-10-04T22:54:00,4.4,partial,moderate,39,147.8,True,vaccines,True,SEG-0028,72.8,State PWD,523039,642107,531.8,moderate,2023-24
DSR-01491,SEG-0015,D-ML-02,ML,NH-6,landslide,LS-02591,2024-10-07T12:45:00,2024-10-07T13:57:00,1.2,partial,minor,84,564.9,True,construction_material,True,SEG-0016,44.4,SDRF,33001,1178731,448.0,high,2023-24
DSR-01572,SEG-0060,D-AR-06,AR,NH-13,landslide,LS-02749,2024-10-08T23:30:00,2024-10-09T03:42:00,4.2,partial,moderate,0,0.0,True,vaccines,True,SEG-0059,88.5,BRO (Border Roads Organisation),353025,0,383.7,very_high,2023-24
DSR-02239,SEG-0002,D-AS-10,AS,NH-27,protest_blockade,,2024-10-10T17:45:00,2024-10-11T13:51:00,20.1,full,moderate,75,430.9,False,relief_supplies,True,SEG-0003,85.8,SDRF,495437,1953934,17.9,low,2023-24
DSR-01109,SEG-0059,D-AR-04,AR,NH-13,landslide,LS-01913,2024-10-12T06:15:00,2024-10-12T07:15:00,1.0,partial,minor,17,43.1,False,construction_material,True,SEG-0060,118.2,BRO (Border Roads Organisation),93371,161119,144.9,very_high,2023-24
DSR-01524,SEG-0035,D-MZ-01,MZ,NH-306,landslide,LS-02653,2024-10-15T00:45:00,2024-10-15T01:51:00,1.1,partial,minor,17,54.5,False,relief_supplies,True,SEG-0036,120.1,State PWD,57902,206698,455.9,high,2023-24
